Id,SalePrice
1461,112539.0
1462,155448.0
1463,184021.0
1464,197202.0
1465,197577.0
1466,171175.0
1467,172626.0
1468,158881.0
1469,199319.0
1470,118170.0
1471,175948.0
1472,97141.0
1473,93730.0
1474,143066.0
1475,103321.0
1476,345457.0
1477,241963.0
1478,297671.0
1479,297650.0
1480,466372.0
1481,323376.0
1482,210162.0
1483,181909.0
1484,157164.0
1485,196078.0
1486,193207.0
1487,319709.0
1488,232979.0
1489,195033.0
1490,246542.0
1491,198482.0
1492,91934.0
1493,196111.0
1494,284127.0
1495,281673.0
1496,236932.0
1497,182378.0
1498,173648.0
1499,164698.0
1500,159634.0
1501,181188.0
1502,144967.0
1503,282803.0
1504,242685.0
1505,228645.0
1506,188826.0
1507,244896.0
1508,198574.0
1509,163694.0
1510,143555.0
1511,153491.0
1512,171510.0
1513,144046.0
1514,149273.0
1515,197105.0
1516,155082.0
1517,177737.0
1518,129880.0
1519,206665.0
1520,126761.0
1521,131447.0
1522,180053.0
1523,111968.0
1524,129163.0
1525,119047.0
1526,113009.0
1527,108736.0
1528,139789.0
1529,150403.0
1530,184074.0
1531,108632.0
1532,95144.0
1533,146593.0
1534,127533.0
1535,149214.0
1536,105422.0
1537,57638.0
1538,140687.0
1539,187069.0
1540,90071.0
1541,136542.0
1542,144592.0
1543,184030.0
1544,89533.0
1545,120590.0
1546,134235.0
1547,128983.0
1548,140673.0
1549,120612.0
1550,134751.0
1551,107200.0
1552,134129.0
1553,143083.0
1554,112891.0
1555,161825.0
1556,86710.0
1557,109149.0
1558,101706.0
1559,63754.0
1560,129259.0
1561,126788.0
1562,127977.0
1563,119680.0
1564,159838.0
1565,150230.0
1566,249655.0
1567,78615.0
1568,238002.0
1569,125297.0
1570,138026.0
1571,123840.0
1572,143027.0
1573,227503.0
1574,123464.0
1575,232967.0
1576,240895.0
1577,176517.0
1578,145280.0
1579,149277.0
1580,196701.0
1581,159432.0
1582,123214.0
1583,281894.0
1584,215497.0
1585,136670.0
1586,62871.0
1587,107750.0
1588,156054.0
1589,101722.0
1590,133155.0
1591,91650.0
1592,123683.0
1593,122767.0
1594,117512.0
1595,103878.0
1596,218081.0
1597,201488.0
1598,240336.0
1599,166312.0
1600,154858.0
1601,62811.0
1602,114691.0
1603,71053.0
1604,265663.0
1605,233142.0
1606,163802.0
1607,177028.0
1608,215391.0
1609,182852.0
1610,158252.0
1611,144187.0
1612,172147.0
1613,164460.0
1614,124063.0
1615,92166.0
1616,78294.0
1617,92887.0
1618,124933.0
1619,135230.0
1620,146410.0
1621,139339.0
1622,138181.0
1623,258425.0
1624,209171.0
1625,117264.0
1626,170344.0
1627,191637.0
1628,276846.0
1629,181665.0
1630,362394.0
1631,236200.0
1632,258938.0
1633,176559.0
1634,186836.0
1635,174836.0
1636,149317.0
1637,203168.0
1638,173062.0
1639,192462.0
1640,248141.0
1641,188793.0
1642,252614.0
1643,207948.0
1644,240425.0
1645,197564.0
1646,159803.0
1647,161628.0
1648,128556.0
1649,139883.0
1650,111099.0
1651,119753.0
1652,98862.0
1653,100426.0
1654,141642.0
1655,127628.0
1656,138474.0
1657,146210.0
1658,144153.0
1659,112682.0
1660,155485.0
1661,415599.0
1662,388753.0
1663,365576.0
1664,483393.0
1665,300465.0
1666,335027.0
1667,364015.0
1668,335392.0
1669,302377.0
1670,346161.0
1671,266479.0
1672,392955.0
1673,279489.0
1674,232958.0
1675,201424.0
1676,199477.0
1677,224144.0
1678,441031.0
1679,393454.0
1680,332469.0
1681,249185.0
1682,324268.0
1683,185140.0
1684,173431.0
1685,174821.0
1686,166158.0
1687,173536.0
1688,187456.0
1689,191235.0
1690,195006.0
1691,186371.0
1692,260455.0
1693,168174.0
1694,183295.0
1695,165839.0
1696,256832.0
1697,171966.0
1698,332707.0
1699,300120.0
1700,259886.0
1701,274718.0
1702,240050.0
1703,244778.0
1704,267719.0
1705,243082.0
1706,431220.0
1707,216672.0
1708,201850.0
1709,245888.0
1710,216505.0
1711,275149.0
1712,252022.0
1713,275609.0
1714,230306.0
1715,214714.0
1716,181359.0
1717,177799.0
1718,139551.0
1719,217885.0
1720,228837.0
1721,154623.0
1722,123011.0
1723,150073.0
1724,200373.0
1725,243157.0
1726,187099.0
1727,154924.0
1728,168740.0
