Id,SalePrice
1461,111992.0
1462,155478.0
1463,183772.0
1464,197508.0
1465,193349.0
1466,170370.0
1467,170426.0
1468,158589.0
1469,197989.0
1470,117007.0
1471,173815.0
1472,97409.0
1473,93713.0
1474,142449.0
1475,103323.0
1476,341273.0
1477,241969.0
1478,295659.0
1479,297813.0
1480,465366.0
1481,324445.0
1482,209925.0
1483,181279.0
1484,159530.0
1485,197078.0
1486,192568.0
1487,318751.0
1488,232974.0
1489,193838.0
1490,244950.0
1491,199663.0
1492,90879.0
1493,197197.0
1494,287047.0
1495,280774.0
1496,236159.0
1497,180038.0
1498,173862.0
1499,163487.0
1500,158061.0
1501,180581.0
1502,144506.0
1503,290473.0
1504,242774.0
1505,227847.0
1506,188671.0
1507,244293.0
1508,197776.0
1509,163157.0
1510,143756.0
1511,152550.0
1512,170638.0
1513,143387.0
1514,152965.0
1515,196904.0
1516,155730.0
1517,176944.0
1518,129969.0
1519,207400.0
1520,126480.0
1521,130973.0
1522,179912.0
1523,111476.0
1524,128341.0
1525,119008.0
1526,111697.0
1527,108271.0
1528,139097.0
1529,149571.0
1530,185094.0
1531,109174.0
1532,94195.0
1533,145887.0
1534,127828.0
1535,147522.0
1536,104399.0
1537,55987.0
1538,140397.0
1539,184041.0
1540,91580.0
1541,137452.0
1542,143362.0
1543,183694.0
1544,88931.0
1545,119015.0
1546,135426.0
1547,130094.0
1548,139155.0
1549,119353.0
1550,135486.0
1551,106237.0
1552,133915.0
1553,143123.0
1554,112626.0
1555,161928.0
1556,86214.0
1557,105257.0
1558,103099.0
1559,68626.0
1560,129711.0
1561,123719.0
1562,128025.0
1563,120055.0
1564,156982.0
1565,151123.0
1566,248576.0
1567,77613.0
1568,241760.0
1569,125120.0
1570,140126.0
1571,121034.0
1572,142984.0
1573,240532.0
1574,122834.0
1575,230436.0
1576,243039.0
1577,175849.0
1578,146002.0
1579,147945.0
1580,196041.0
1581,160501.0
1582,122728.0
1583,284363.0
1584,214299.0
1585,136880.0
1586,63073.0
1587,110248.0
1588,154381.0
1589,101609.0
1590,132159.0
1591,91838.0
1592,121651.0
1593,124931.0
1594,117079.0
1595,104109.0
1596,215382.0
1597,200848.0
1598,239755.0
1599,169356.0
1600,159146.0
1601,60508.0
1602,112476.0
1603,78195.0
1604,265832.0
1605,236364.0
1606,161997.0
1607,176223.0
1608,216304.0
1609,181588.0
1610,156930.0
1611,142751.0
1612,172141.0
1613,164660.0
1614,124112.0
1615,92168.0
1616,78755.0
1617,93052.0
1618,124561.0
1619,137595.0
1620,146980.0
1621,138658.0
1622,139382.0
1623,263789.0
1624,210926.0
1625,117055.0
1626,170250.0
1627,191194.0
1628,277047.0
1629,180341.0
1630,353361.0
1631,234309.0
1632,254790.0
1633,176698.0
1634,186640.0
1635,175306.0
1636,149087.0
1637,199993.0
1638,175998.0
1639,190727.0
1640,246412.0
1641,187520.0
1642,251382.0
1643,210198.0
1644,242300.0
1645,196329.0
1646,160636.0
1647,161241.0
1648,128317.0
1649,140302.0
1650,110817.0
1651,119167.0
1652,99314.0
1653,100581.0
1654,142034.0
1655,128051.0
1656,138609.0
1657,147329.0
1658,145179.0
1659,113612.0
1660,155621.0
1661,414494.0
1662,385005.0
1663,364902.0
1664,476045.0
1665,297384.0
1666,329173.0
1667,368309.0
1668,333385.0
1669,304169.0
1670,345485.0
1671,266970.0
1672,391474.0
1673,281044.0
1674,232966.0
1675,201445.0
1676,198297.0
1677,225261.0
1678,442218.0
1679,392526.0
1680,328691.0
1681,246968.0
