Id,SalePrice
1461,112786.0
1462,155306.0
1463,183983.0
1464,197168.0
1465,197809.0
1466,171233.0
1467,172712.0
1468,158921.0
1469,199341.0
1470,118286.0
1471,176605.0
1472,97043.0
1473,93623.0
1474,143056.0
1475,103262.0
1476,345710.0
1477,241887.0
1478,297611.0
1479,297671.0
1480,466322.0
1481,323172.0
1482,210414.0
1483,181843.0
1484,157011.0
1485,196042.0
1486,193272.0
1487,319880.0
1488,232664.0
1489,195133.0
1490,246486.0
1491,198469.0
1492,92278.0
1493,196109.0
1494,283893.0
1495,281723.0
1496,237073.0
1497,182576.0
1498,173922.0
1499,164788.0
1500,159988.0
1501,181296.0
1502,145088.0
1503,282664.0
1504,242628.0
1505,228587.0
1506,188859.0
1507,244867.0
1508,198693.0
1509,163688.0
1510,143612.0
1511,153693.0
1512,171541.0
1513,144203.0
1514,149204.0
1515,197215.0
1516,155131.0
1517,177664.0
1518,129908.0
1519,206602.0
1520,126776.0
1521,131455.0
1522,180087.0
1523,112014.0
1524,129226.0
1525,119001.0
1526,113142.0
1527,108836.0
1528,139859.0
1529,150308.0
1530,184197.0
1531,108769.0
1532,95183.0
1533,146652.0
1534,127471.0
1535,149276.0
1536,105534.0
1537,57827.0
1538,140782.0
1539,187526.0
1540,89867.0
1541,136441.0
1542,144479.0
1543,184351.0
1544,89567.0
1545,120704.0
1546,134090.0
1547,128864.0
1548,140623.0
1549,120668.0
1550,134567.0
1551,107222.0
1552,134192.0
1553,142962.0
1554,112975.0
1555,161829.0
1556,86792.0
1557,109381.0
1558,101451.0
1559,62461.0
1560,129240.0
1561,127096.0
1562,128036.0
1563,119668.0
1564,159975.0
1565,150080.0
1566,249506.0
1567,78738.0
1568,237690.0
1569,125442.0
1570,137937.0
1571,124106.0
1572,143043.0
1573,227553.0
1574,123555.0
1575,233062.0
1576,240858.0
1577,176710.0
1578,145223.0
1579,149305.0
1580,196754.0
1581,159337.0
1582,123252.0
1583,281790.0
1584,215620.0
1585,136572.0
1586,63075.0
1587,107696.0
1588,156003.0
1589,101814.0
1590,133250.0
1591,91624.0
1592,123900.0
1593,122492.0
1594,117402.0
1595,103739.0
1596,218241.0
1597,201366.0
1598,240288.0
1599,165699.0
1600,154289.0
1601,63142.0
1602,115205.0
1603,70364.0
1604,265389.0
1605,233071.0
1606,163970.0
1607,177318.0
1608,215347.0
1609,182897.0
1610,158275.0
1611,144487.0
1612,172204.0
1613,164521.0
1614,124194.0
1615,92257.0
1616,78266.0
1617,92946.0
1618,125100.0
1619,135098.0
1620,146500.0
1621,139451.0
1622,138240.0
1623,258312.0
1624,209173.0
1625,117182.0
1626,170428.0
1627,191595.0
1628,276827.0
1629,181804.0
1630,362875.0
1631,236260.0
1632,259006.0
1633,176608.0
1634,186899.0
1635,174800.0
1636,149354.0
1637,203338.0
1638,173166.0
1639,192649.0
1640,248220.0
1641,188894.0
1642,252627.0
1643,207991.0
1644,239910.0
1645,197615.0
1646,159809.0
1647,161619.0
1648,128581.0
1649,139805.0
1650,111168.0
1651,119811.0
1652,98722.0
1653,100342.0
1654,141463.0
1655,127619.0
1656,138387.0
1657,145962.0
1658,143926.0
1659,112462.0
1660,155568.0
1661,415301.0
1662,388791.0
1663,365463.0
1664,480692.0
1665,300537.0
1666,335432.0
1667,363762.0
1668,335372.0
1669,302109.0
1670,345928.0
1671,266256.0
1672,392684.0
1673,279338.0
1674,232906.0
1675,201478.0
1676,199834.0
1677,224078.0
1678,440908.0
1679,393171.0
1680,332816.0
1681,249451.0
1682,323963.0
1683,185330.0
1684,173328.0
1685,174835.0
1686,166014.0
1687,173641.0
1688,187512.0
1689,191310.0
1690,194914.0
1691,186295.0
1692,260322.0
1693,168183.0
1694,183246.0
1695,165885.0
1696,256924.0
1697,172035.0
1698,332876.0
1699,299749.0
1700,259966.0
1701,274780.0
1702,239612.0
1703,244215.0
1704,267046.0
1705,242516.0
1706,430549.0
1707,216810.0
1708,201864.0
1709,245813.0
1710,216671.0
1711,275044.0
1712,252189.0
1713,275574.0
1714,229654.0
1715,214621.0
1716,181250.0
1717,177792.0
1718,139450.0
1719,217884.0
1720,228953.0
1721,154592.0
1722,122944.0
1723,150005.0
1724,200591.0
1725,243055.0
1726,187170.0
1727,155113.0
1728,168651.0
1729,168325.0
1730,153988.0
1731,118960.0
1732,121873.0
1733,109916.0
1734,116318.0
1735,118757.0
1736,105680.0
1737,281194.0
1738,259236.0
1739,229435.0
1740,207769.0
1741,187428.0
1742,180522.0
1743,182559.0
1744,321665.0
1745,216832.0
1746,187708.0
1747,219634.0
1748,215541.0
1749,140764.0
1750,125827.0
1751,246439.0
1752,113716.0
1753,153352.0
1754,189596.0
1755,168001.0
1756,124534.0
1757,118704.0
1758,143858.0
1759,165557.0
1760,164513.0
1761,143337.0
1762,181670.0
1763,195059.0
1764,113936.0
1765,167743.0
1766,188580.0
1767,225156.0
1768,140542.0
1769,172177.0
1770,153704.0
1771,124198.0
1772,135236.0
1773,119888.0
1774,146381.0
1775,141661.0
1776,133761.0
1777,109058.0
1778,141334.0
1779,121923.0
1780,182659.0
1781,129640.0
1782,83805.0
1783,140001.0
1784,105800.0
1785,126001.0
1786,137170.0
1787,159680.0
1788,60912.0
1789,97539.0
1790,78688.0
1791,176051.0
1792,161836.0
1793,127446.0
1794,150403.0
1795,133416.0
1796,134554.0
1797,110083.0
1798,121517.0
1799,107366.0
1800,134391.0
1801,127990.0
1802,138310.0
1803,148741.0
1804,139175.0
1805,134812.0
1806,127597.0
1807,134100.0
1808,127220.0
1809,124053.0
1810,135192.0
1811,99035.0
1812,102962.0
1813,123930.0
1814,94168.0
1815,52563.0
1816,103143.0
1817,105118.0
1818,145481.0
1819,126471.0
1820,55066.0
1821,116212.0
1822,146166.0
1823,47564.0
1824,138560.0
1825,140188.0
1826,109372.0
1827,105360.0
1828,136260.0
1829,122663.0
1830,141769.0
1831,142479.0
1832,67089.0
1833,140680.0
1834,116322.0
1835,115907.0
1836,124403.0
1837,82634.0
1838,127882.0
1839,99752.0
1840,137882.0
1841,145308.0
1842,93076.0
1843,126041.0
1844,151451.0
1845,142334.0
1846,153450.0
1847,179648.0
1848,48122.0
1849,112889.0
1850,119104.0
1851,157223.0
1852,125198.0
1853,121167.0
1854,167405.0
1855,158633.0
1856,226954.0
1857,132567.0
1858,130254.0
1859,118812.0
1860,138608.0
1861,117958.0
1862,308315.0
1863,284377.0
1864,284500.0
1865,344845.0
1866,324678.0
1867,213440.0
1868,280419.0
1869,202203.0
1870,217974.0
1871,251334.0
1872,179105.0
1873,241970.0
1874,155932.0
1875,208641.0
1876,207092.0
1877,212288.0
1878,197433.0
1879,131566.0
1880,130369.0
1881,239083.0
1882,239322.0
1883,189515.0
1884,208294.0
1885,247892.0
1886,287439.0
1887,216284.0
1888,252869.0
1889,178492.0
1890,114500.0
1891,141870.0
1892,93082.0
1893,130037.0
1894,123259.0
1895,135633.0
1896,126441.0
1897,108510.0
1898,115004.0
1899,169810.0
1900,150072.0
1901,176832.0
1902,163428.0
1903,214616.0
1904,141712.0
1905,198270.0
1906,153003.0
1907,218504.0
1908,108382.0
1909,130895.0
1910,118904.0
1911,237330.0
1912,345939.0
1913,136304.0
1914,59774.0
1915,313627.0
1916,63520.0
1917,237221.0
1918,142356.0
1919,188790.0
1920,162839.0
1921,365870.0
